;obstype@body;codetype@body;entryno@body;varno@body;date@hdr;time@hdr;stalt@hdr;statid@hdr;obstype@hdr;codetype@hdr;source@hdr;groupid@hdr;reportype@hdr;class@desc;type@desc;stream@desc;expver@desc;levtype@desc;andate@desc;antime@desc;lat@hdr;lon@hdr;obsvalue@body;stationid@hdr
7992;15;187;1;58;20150608;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150608;2200;52.378;4.8942;71.5;Ams01
8040;15;187;1;58;20150608;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150608;2300;52.378;4.8942;69.8;Ams01
8088;15;187;1;58;20150609;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;0;52.378;4.8942;70.7;Ams01
8136;15;187;1;58;20150609;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;100;52.378;4.8942;71.2;Ams01
8184;15;187;1;58;20150609;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;200;52.378;4.8942;70.6;Ams01
8232;15;187;1;58;20150609;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;300;52.378;4.8942;71.5;Ams01
8280;15;187;1;58;20150609;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;400;52.378;4.8942;66.3;Ams01
8328;15;187;1;58;20150609;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;500;52.378;4.8942;65.4;Ams01
8376;15;187;1;58;20150609;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;600;52.378;4.8942;63.1;Ams01
8424;15;187;1;58;20150609;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;700;52.378;4.8942;61.4;Ams01
8472;15;187;1;58;20150609;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;800;52.378;4.8942;61.2;Ams01
8520;15;187;1;58;20150609;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;900;52.378;4.8942;60.7;Ams01
8568;15;187;1;58;20150609;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1000;52.378;4.8942;63.5;Ams01
8616;15;187;1;58;20150609;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1100;52.378;4.8942;64.2;Ams01
8664;15;187;1;58;20150609;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1200;52.378;4.8942;61.5;Ams01
8712;15;187;1;58;20150609;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1300;52.378;4.8942;58.0;Ams01
8760;15;187;1;58;20150609;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1400;52.378;4.8942;59.3;Ams01
8808;15;187;1;58;20150609;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1500;52.378;4.8942;61.5;Ams01
8856;15;187;1;58;20150609;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1600;52.378;4.8942;64.5;Ams01
8904;15;187;1;58;20150609;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1700;52.378;4.8942;67.2;Ams01
8952;15;187;1;58;20150609;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1800;52.378;4.8942;69.1;Ams01
9000;15;187;1;58;20150609;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;1900;52.378;4.8942;71.8;Ams01
9048;15;187;1;58;20150609;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2000;52.378;4.8942;74.5;Ams01
9096;15;187;1;58;20150609;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2100;52.378;4.8942;77.2;Ams01
9144;15;187;1;58;20150609;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2200;52.378;4.8942;77.0;Ams01
9192;15;187;1;58;20150609;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150609;2300;52.378;4.8942;77.7;Ams01
9240;15;187;1;58;20150610;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;0;52.378;4.8942;80.0;Ams01
9288;15;187;1;58;20150610;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;100;52.378;4.8942;81.7;Ams01
9336;15;187;1;58;20150610;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;200;52.378;4.8942;82.8;Ams01
9384;15;187;1;58;20150610;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;300;52.378;4.8942;84.2;Ams01
9432;15;187;1;58;20150610;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;400;52.378;4.8942;83.3;Ams01
9480;15;187;1;58;20150610;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;500;52.378;4.8942;79.1;Ams01
9528;15;187;1;58;20150610;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;600;52.378;4.8942;74.6;Ams01
9576;15;187;1;58;20150610;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;700;52.378;4.8942;70.1;Ams01
9624;15;187;1;58;20150610;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;800;52.378;4.8942;63.9;Ams01
9672;15;187;1;58;20150610;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;900;52.378;4.8942;55.3;Ams01
9720;15;187;1;58;20150610;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1000;52.378;4.8942;48.1;Ams01
9768;15;187;1;58;20150610;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1100;52.378;4.8942;49.1;Ams01
9816;15;187;1;58;20150610;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1200;52.378;4.8942;54.2;Ams01
9864;15;187;1;58;20150610;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1300;52.378;4.8942;57.3;Ams01
9912;15;187;1;58;20150610;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1400;52.378;4.8942;59.8;Ams01
9960;15;187;1;58;20150610;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1500;52.378;4.8942;61.4;Ams01
10008;15;187;1;58;20150610;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1600;52.378;4.8942;60.6;Ams01
10056;15;187;1;58;20150610;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1700;52.378;4.8942;59.9;Ams01
10104;15;187;1;58;20150610;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1800;52.378;4.8942;61.2;Ams01
10152;15;187;1;58;20150610;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;1900;52.378;4.8942;67.5;Ams01
10200;15;187;1;58;20150610;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2000;52.378;4.8942;69.6;Ams01
10248;15;187;1;58;20150610;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2100;52.378;4.8942;68.7;Ams01
10296;15;187;1;58;20150610;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2200;52.378;4.8942;70.4;Ams01
10344;15;187;1;58;20150610;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150610;2300;52.378;4.8942;69.6;Ams01
10392;15;187;1;58;20150611;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;0;52.378;4.8942;67.2;Ams01
10440;15;187;1;58;20150611;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;100;52.378;4.8942;69.2;Ams01
10488;15;187;1;58;20150611;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;200;52.378;4.8942;69.2;Ams01
10536;15;187;1;58;20150611;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;300;52.378;4.8942;71.7;Ams01
10584;15;187;1;58;20150611;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;400;52.378;4.8942;69.3;Ams01
10632;15;187;1;58;20150611;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;500;52.378;4.8942;64.5;Ams01
10680;15;187;1;58;20150611;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;600;52.378;4.8942;65.2;Ams01
10728;15;187;1;58;20150611;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;700;52.378;4.8942;63.9;Ams01
10776;15;187;1;58;20150611;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;800;52.378;4.8942;58.8;Ams01
10824;15;187;1;58;20150611;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;900;52.378;4.8942;53.1;Ams01
10872;15;187;1;58;20150611;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1000;52.378;4.8942;48.5;Ams01
10920;15;187;1;58;20150611;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1100;52.378;4.8942;46.4;Ams01
10968;15;187;1;58;20150611;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1200;52.378;4.8942;45.5;Ams01
11016;15;187;1;58;20150611;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1300;52.378;4.8942;44.4;Ams01
11064;15;187;1;58;20150611;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1400;52.378;4.8942;44.1;Ams01
11112;15;187;1;58;20150611;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1500;52.378;4.8942;44.2;Ams01
11160;15;187;1;58;20150611;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1600;52.378;4.8942;45.4;Ams01
11208;15;187;1;58;20150611;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1700;52.378;4.8942;50.2;Ams01
11256;15;187;1;58;20150611;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1800;52.378;4.8942;63.6;Ams01
11304;15;187;1;58;20150611;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;1900;52.378;4.8942;66.7;Ams01
11352;15;187;1;58;20150611;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2000;52.378;4.8942;67.1;Ams01
11400;15;187;1;58;20150611;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2100;52.378;4.8942;67.9;Ams01
11448;15;187;1;58;20150611;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2200;52.378;4.8942;69.4;Ams01
11496;15;187;1;58;20150611;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150611;2300;52.378;4.8942;70.3;Ams01
11544;15;187;1;58;20150612;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;0;52.378;4.8942;73.4;Ams01
11592;15;187;1;58;20150612;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;100;52.378;4.8942;76.1;Ams01
11640;15;187;1;58;20150612;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;200;52.378;4.8942;78.6;Ams01
11688;15;187;1;58;20150612;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;300;52.378;4.8942;79.1;Ams01
11736;15;187;1;58;20150612;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;400;52.378;4.8942;75.4;Ams01
11784;15;187;1;58;20150612;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;500;52.378;4.8942;69.8;Ams01
11832;15;187;1;58;20150612;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;600;52.378;4.8942;64.5;Ams01
11880;15;187;1;58;20150612;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;700;52.378;4.8942;57.1;Ams01
11928;15;187;1;58;20150612;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;800;52.378;4.8942;49.4;Ams01
11976;15;187;1;58;20150612;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;900;52.378;4.8942;45.8;Ams01
12024;15;187;1;58;20150612;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1000;52.378;4.8942;43.1;Ams01
12072;15;187;1;58;20150612;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1100;52.378;4.8942;42.6;Ams01
12120;15;187;1;58;20150612;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1200;52.378;4.8942;44.6;Ams01
12168;15;187;1;58;20150612;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1300;52.378;4.8942;43.8;Ams01
12216;15;187;1;58;20150612;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1400;52.378;4.8942;44.0;Ams01
12264;15;187;1;58;20150612;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1500;52.378;4.8942;45.9;Ams01
12312;15;187;1;58;20150612;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1600;52.378;4.8942;45.4;Ams01
12360;15;187;1;58;20150612;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1700;52.378;4.8942;48.5;Ams01
12408;15;187;1;58;20150612;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1800;52.378;4.8942;53.2;Ams01
12456;15;187;1;58;20150612;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;1900;52.378;4.8942;55.5;Ams01
12504;15;187;1;58;20150612;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2000;52.378;4.8942;56.5;Ams01
12552;15;187;1;58;20150612;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2100;52.378;4.8942;56.0;Ams01
12600;15;187;1;58;20150612;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2200;52.378;4.8942;62.0;Ams01
12648;15;187;1;58;20150612;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150612;2300;52.378;4.8942;67.2;Ams01
12696;15;187;1;58;20150613;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;0;52.378;4.8942;69.4;Ams01
12744;15;187;1;58;20150613;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;100;52.378;4.8942;70.9;Ams01
12792;15;187;1;58;20150613;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;200;52.378;4.8942;72.3;Ams01
12840;15;187;1;58;20150613;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;300;52.378;4.8942;75.4;Ams01
12888;15;187;1;58;20150613;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;400;52.378;4.8942;76.4;Ams01
12936;15;187;1;58;20150613;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;500;52.378;4.8942;77.1;Ams01
12984;15;187;1;58;20150613;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;600;52.378;4.8942;77.3;Ams01
13032;15;187;1;58;20150613;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;700;52.378;4.8942;77.2;Ams01
13080;15;187;1;58;20150613;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;800;52.378;4.8942;77.0;Ams01
13128;15;187;1;58;20150613;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;900;52.378;4.8942;74.6;Ams01
13176;15;187;1;58;20150613;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1000;52.378;4.8942;71.1;Ams01
13224;15;187;1;58;20150613;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1100;52.378;4.8942;68.4;Ams01
13272;15;187;1;58;20150613;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1200;52.378;4.8942;64.6;Ams01
13320;15;187;1;58;20150613;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1300;52.378;4.8942;62.7;Ams01
13368;15;187;1;58;20150613;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1400;52.378;4.8942;64.0;Ams01
13416;15;187;1;58;20150613;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1500;52.378;4.8942;70.9;Ams01
13464;15;187;1;58;20150613;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1600;52.378;4.8942;74.8;Ams01
13512;15;187;1;58;20150613;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1700;52.378;4.8942;80.5;Ams01
13560;15;187;1;58;20150613;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1800;52.378;4.8942;82.4;Ams01
13608;15;187;1;58;20150613;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;1900;52.378;4.8942;86.2;Ams01
13656;15;187;1;58;20150613;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2000;52.378;4.8942;84.2;Ams01
13704;15;187;1;58;20150613;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2100;52.378;4.8942;82.8;Ams01
13752;15;187;1;58;20150613;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2200;52.378;4.8942;83.4;Ams01
13800;15;187;1;58;20150613;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150613;2300;52.378;4.8942;82.9;Ams01
13848;15;187;1;58;20150614;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;0;52.378;4.8942;82.5;Ams01
13896;15;187;1;58;20150614;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;100;52.378;4.8942;82.9;Ams01
13944;15;187;1;58;20150614;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;200;52.378;4.8942;82.1;Ams01
13992;15;187;1;58;20150614;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;300;52.378;4.8942;81.5;Ams01
14040;15;187;1;58;20150614;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;400;52.378;4.8942;80.3;Ams01
14088;15;187;1;58;20150614;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;500;52.378;4.8942;80.2;Ams01
14136;15;187;1;58;20150614;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;600;52.378;4.8942;80.0;Ams01
14184;15;187;1;58;20150614;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;700;52.378;4.8942;78.2;Ams01
14232;15;187;1;58;20150614;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;800;52.378;4.8942;75.9;Ams01
14280;15;187;1;58;20150614;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;900;52.378;4.8942;73.9;Ams01
14328;15;187;1;58;20150614;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1000;52.378;4.8942;75.9;Ams01
14376;15;187;1;58;20150614;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1100;52.378;4.8942;77.5;Ams01
14424;15;187;1;58;20150614;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1200;52.378;4.8942;76.2;Ams01
14472;15;187;1;58;20150614;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1300;52.378;4.8942;76.2;Ams01
14520;15;187;1;58;20150614;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1400;52.378;4.8942;77.9;Ams01
14568;15;187;1;58;20150614;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1500;52.378;4.8942;80.1;Ams01
14616;15;187;1;58;20150614;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1600;52.378;4.8942;82.7;Ams01
14664;15;187;1;58;20150614;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1700;52.378;4.8942;86.0;Ams01
14712;15;187;1;58;20150614;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1800;52.378;4.8942;84.5;Ams01
14760;15;187;1;58;20150614;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;1900;52.378;4.8942;85.7;Ams01
14808;15;187;1;58;20150614;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2000;52.378;4.8942;83.3;Ams01
14856;15;187;1;58;20150614;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2100;52.378;4.8942;82.0;Ams01
14904;15;187;1;58;20150614;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2200;52.378;4.8942;76.0;Ams01
14952;15;187;1;58;20150614;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150614;2300;52.378;4.8942;73.9;Ams01
15000;15;187;1;58;20150615;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;0;52.378;4.8942;72.1;Ams01
15048;15;187;1;58;20150615;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;100;52.378;4.8942;72.1;Ams01
15096;15;187;1;58;20150615;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;200;52.378;4.8942;71.6;Ams01
15144;15;187;1;58;20150615;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;300;52.378;4.8942;71.1;Ams01
15192;15;187;1;58;20150615;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;400;52.378;4.8942;68.2;Ams01
15240;15;187;1;58;20150615;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;500;52.378;4.8942;64.6;Ams01
15288;15;187;1;58;20150615;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;600;52.378;4.8942;61.8;Ams01
15336;15;187;1;58;20150615;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;700;52.378;4.8942;57.7;Ams01
15384;15;187;1;58;20150615;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;800;52.378;4.8942;53.1;Ams01
15432;15;187;1;58;20150615;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;900;52.378;4.8942;51.3;Ams01
15480;15;187;1;58;20150615;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1000;52.378;4.8942;49.6;Ams01
15528;15;187;1;58;20150615;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1100;52.378;4.8942;48.6;Ams01
15576;15;187;1;58;20150615;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1200;52.378;4.8942;48.1;Ams01
15624;15;187;1;58;20150615;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1300;52.378;4.8942;49.1;Ams01
15672;15;187;1;58;20150615;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1400;52.378;4.8942;50.4;Ams01
15720;15;187;1;58;20150615;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1500;52.378;4.8942;50.4;Ams01
15768;15;187;1;58;20150615;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1600;52.378;4.8942;53.8;Ams01
15816;15;187;1;58;20150615;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1700;52.378;4.8942;57.0;Ams01
15864;15;187;1;58;20150615;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1800;52.378;4.8942;58.9;Ams01
15912;15;187;1;58;20150615;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150615;1900;52.378;4.8942;63.2;Ams01
