;obstype@body;codetype@body;entryno@body;varno@body;date@hdr;time@hdr;stalt@hdr;statid@hdr;obstype@hdr;codetype@hdr;source@hdr;groupid@hdr;reportype@hdr;class@desc;type@desc;stream@desc;expver@desc;levtype@desc;andate@desc;antime@desc;lat@hdr;lon@hdr;obsvalue@body;stationid@hdr
83904;15;187;1;39;20150813;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150813;2000;52.378;4.8942;21.23;Ams01
83952;15;187;1;39;20150813;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150813;2100;52.378;4.8942;20.66;Ams01
84000;15;187;1;39;20150813;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150813;2200;52.378;4.8942;19.88;Ams01
84048;15;187;1;39;20150813;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150813;2300;52.378;4.8942;19.9;Ams01
84096;15;187;1;39;20150814;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;0;52.378;4.8942;19.92;Ams01
84144;15;187;1;39;20150814;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;100;52.378;4.8942;20.02;Ams01
84192;15;187;1;39;20150814;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;200;52.378;4.8942;20.28;Ams01
84240;15;187;1;39;20150814;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;300;52.378;4.8942;19.95;Ams01
84288;15;187;1;39;20150814;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;400;52.378;4.8942;19.73;Ams01
84336;15;187;1;39;20150814;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;500;52.378;4.8942;19.89;Ams01
84384;15;187;1;39;20150814;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;600;52.378;4.8942;20.39;Ams01
84432;15;187;1;39;20150814;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;700;52.378;4.8942;22.31;Ams01
84480;15;187;1;39;20150814;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;800;52.378;4.8942;22.83;Ams01
84528;15;187;1;39;20150814;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;900;52.378;4.8942;22.18;Ams01
84576;15;187;1;39;20150814;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1000;52.378;4.8942;22.57;Ams01
84624;15;187;1;39;20150814;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1100;52.378;4.8942;23.37;Ams01
84672;15;187;1;39;20150814;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1200;52.378;4.8942;23.84;Ams01
84720;15;187;1;39;20150814;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1300;52.378;4.8942;24.52;Ams01
84768;15;187;1;39;20150814;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1400;52.378;4.8942;25.08;Ams01
84816;15;187;1;39;20150814;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1500;52.378;4.8942;24.91;Ams01
84864;15;187;1;39;20150814;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1600;52.378;4.8942;24.58;Ams01
84912;15;187;1;39;20150814;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1700;52.378;4.8942;24.2;Ams01
84960;15;187;1;39;20150814;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1800;52.378;4.8942;22.68;Ams01
85008;15;187;1;39;20150814;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;1900;52.378;4.8942;21.76;Ams01
85056;15;187;1;39;20150814;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;2000;52.378;4.8942;21.23;Ams01
85104;15;187;1;39;20150814;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;2100;52.378;4.8942;20.72;Ams01
85152;15;187;1;39;20150814;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;2200;52.378;4.8942;20.55;Ams01
85200;15;187;1;39;20150814;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150814;2300;52.378;4.8942;20.72;Ams01
85248;15;187;1;39;20150815;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;0;52.378;4.8942;20.08;Ams01
85296;15;187;1;39;20150815;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;100;52.378;4.8942;18.98;Ams01
85344;15;187;1;39;20150815;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;200;52.378;4.8942;18.88;Ams01
85392;15;187;1;39;20150815;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;300;52.378;4.8942;19.07;Ams01
85440;15;187;1;39;20150815;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;400;52.378;4.8942;19.21;Ams01
85488;15;187;1;39;20150815;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;500;52.378;4.8942;19.44;Ams01
85536;15;187;1;39;20150815;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;600;52.378;4.8942;19.88;Ams01
85584;15;187;1;39;20150815;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;700;52.378;4.8942;20.41;Ams01
85632;15;187;1;39;20150815;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;800;52.378;4.8942;20.67;Ams01
85680;15;187;1;39;20150815;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;900;52.378;4.8942;20.67;Ams01
85728;15;187;1;39;20150815;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1000;52.378;4.8942;20.13;Ams01
85776;15;187;1;39;20150815;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1100;52.378;4.8942;19.91;Ams01
85824;15;187;1;39;20150815;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1200;52.378;4.8942;19.64;Ams01
85872;15;187;1;39;20150815;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1300;52.378;4.8942;19.35;Ams01
85920;15;187;1;39;20150815;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1400;52.378;4.8942;18.73;Ams01
85968;15;187;1;39;20150815;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1500;52.378;4.8942;18.34;Ams01
86016;15;187;1;39;20150815;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1600;52.378;4.8942;18.01;Ams01
86064;15;187;1;39;20150815;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1700;52.378;4.8942;17.24;Ams01
86112;15;187;1;39;20150815;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1800;52.378;4.8942;17.2;Ams01
86160;15;187;1;39;20150815;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;1900;52.378;4.8942;17.16;Ams01
86208;15;187;1;39;20150815;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;2000;52.378;4.8942;16.77;Ams01
86256;15;187;1;39;20150815;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;2100;52.378;4.8942;16.5;Ams01
86304;15;187;1;39;20150815;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;2200;52.378;4.8942;16.34;Ams01
86352;15;187;1;39;20150815;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150815;2300;52.378;4.8942;16.17;Ams01
86400;15;187;1;39;20150816;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;0;52.378;4.8942;16.18;Ams01
86448;15;187;1;39;20150816;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;100;52.378;4.8942;15.88;Ams01
86496;15;187;1;39;20150816;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;200;52.378;4.8942;15.78;Ams01
86544;15;187;1;39;20150816;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;300;52.378;4.8942;15.67;Ams01
86592;15;187;1;39;20150816;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;400;52.378;4.8942;15.63;Ams01
86640;15;187;1;39;20150816;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;500;52.378;4.8942;16.09;Ams01
86688;15;187;1;39;20150816;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;600;52.378;4.8942;16.47;Ams01
86736;15;187;1;39;20150816;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;700;52.378;4.8942;17.12;Ams01
86784;15;187;1;39;20150816;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;800;52.378;4.8942;17.57;Ams01
86832;15;187;1;39;20150816;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;900;52.378;4.8942;17.67;Ams01
86880;15;187;1;39;20150816;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1000;52.378;4.8942;17.73;Ams01
86928;15;187;1;39;20150816;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1100;52.378;4.8942;17.67;Ams01
86976;15;187;1;39;20150816;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1200;52.378;4.8942;17.68;Ams01
87024;15;187;1;39;20150816;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1300;52.378;4.8942;17.56;Ams01
87072;15;187;1;39;20150816;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1400;52.378;4.8942;17.58;Ams01
87120;15;187;1;39;20150816;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1500;52.378;4.8942;17.12;Ams01
87168;15;187;1;39;20150816;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1600;52.378;4.8942;16.48;Ams01
87216;15;187;1;39;20150816;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1700;52.378;4.8942;15.89;Ams01
87264;15;187;1;39;20150816;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1800;52.378;4.8942;15.16;Ams01
87312;15;187;1;39;20150816;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;1900;52.378;4.8942;14.36;Ams01
87360;15;187;1;39;20150816;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;2000;52.378;4.8942;13.65;Ams01
87408;15;187;1;39;20150816;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;2100;52.378;4.8942;13.43;Ams01
87456;15;187;1;39;20150816;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;2200;52.378;4.8942;13.65;Ams01
87504;15;187;1;39;20150816;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150816;2300;52.378;4.8942;13.68;Ams01
87552;15;187;1;39;20150817;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;0;52.378;4.8942;13.81;Ams01
87600;15;187;1;39;20150817;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;100;52.378;4.8942;13.57;Ams01
87648;15;187;1;39;20150817;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;200;52.378;4.8942;13.67;Ams01
87696;15;187;1;39;20150817;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;300;52.378;4.8942;13.73;Ams01
87744;15;187;1;39;20150817;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;400;52.378;4.8942;13.62;Ams01
87792;15;187;1;39;20150817;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;500;52.378;4.8942;13.52;Ams01
87840;15;187;1;39;20150817;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;600;52.378;4.8942;13.68;Ams01
87888;15;187;1;39;20150817;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;700;52.378;4.8942;13.84;Ams01
87936;15;187;1;39;20150817;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;800;52.378;4.8942;14.21;Ams01
87984;15;187;1;39;20150817;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;900;52.378;4.8942;14.36;Ams01
88032;15;187;1;39;20150817;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1000;52.378;4.8942;14.55;Ams01
88080;15;187;1;39;20150817;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1100;52.378;4.8942;14.82;Ams01
88128;15;187;1;39;20150817;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1200;52.378;4.8942;15.11;Ams01
88176;15;187;1;39;20150817;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1300;52.378;4.8942;15.21;Ams01
88224;15;187;1;39;20150817;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1400;52.378;4.8942;15.21;Ams01
88272;15;187;1;39;20150817;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1500;52.378;4.8942;15.31;Ams01
88320;15;187;1;39;20150817;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1600;52.378;4.8942;15.35;Ams01
88368;15;187;1;39;20150817;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1700;52.378;4.8942;15.48;Ams01
88416;15;187;1;39;20150817;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1800;52.378;4.8942;15.63;Ams01
88464;15;187;1;39;20150817;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;1900;52.378;4.8942;15.62;Ams01
88512;15;187;1;39;20150817;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;2000;52.378;4.8942;15.72;Ams01
88560;15;187;1;39;20150817;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;2100;52.378;4.8942;15.77;Ams01
88608;15;187;1;39;20150817;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;2200;52.378;4.8942;15.8;Ams01
88656;15;187;1;39;20150817;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150817;2300;52.378;4.8942;15.75;Ams01
88704;15;187;1;39;20150818;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;0;52.378;4.8942;15.8;Ams01
88752;15;187;1;39;20150818;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;100;52.378;4.8942;15.71;Ams01
88800;15;187;1;39;20150818;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;200;52.378;4.8942;15.6;Ams01
88848;15;187;1;39;20150818;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;300;52.378;4.8942;15.47;Ams01
88896;15;187;1;39;20150818;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;400;52.378;4.8942;15.35;Ams01
88944;15;187;1;39;20150818;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;500;52.378;4.8942;14.52;Ams01
88992;15;187;1;39;20150818;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;600;52.378;4.8942;14.38;Ams01
89040;15;187;1;39;20150818;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;700;52.378;4.8942;14.58;Ams01
89088;15;187;1;39;20150818;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;800;52.378;4.8942;14.68;Ams01
89136;15;187;1;39;20150818;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;900;52.378;4.8942;14.97;Ams01
89184;15;187;1;39;20150818;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1000;52.378;4.8942;15.61;Ams01
89232;15;187;1;39;20150818;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1100;52.378;4.8942;16.12;Ams01
89280;15;187;1;39;20150818;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1200;52.378;4.8942;16.38;Ams01
89328;15;187;1;39;20150818;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1300;52.378;4.8942;16.48;Ams01
89376;15;187;1;39;20150818;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1400;52.378;4.8942;17.05;Ams01
89424;15;187;1;39;20150818;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1500;52.378;4.8942;16.47;Ams01
89472;15;187;1;39;20150818;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1600;52.378;4.8942;16.2;Ams01
89520;15;187;1;39;20150818;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1700;52.378;4.8942;15.79;Ams01
89568;15;187;1;39;20150818;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1800;52.378;4.8942;15.17;Ams01
89616;15;187;1;39;20150818;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;1900;52.378;4.8942;14.83;Ams01
89664;15;187;1;39;20150818;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;2000;52.378;4.8942;14.7;Ams01
89712;15;187;1;39;20150818;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;2100;52.378;4.8942;14.52;Ams01
89760;15;187;1;39;20150818;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;2200;52.378;4.8942;14.1;Ams01
89808;15;187;1;39;20150818;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150818;2300;52.378;4.8942;14.05;Ams01
89856;15;187;1;39;20150819;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;0;52.378;4.8942;13.94;Ams01
89904;15;187;1;39;20150819;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;100;52.378;4.8942;14.04;Ams01
89952;15;187;1;39;20150819;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;200;52.378;4.8942;14.32;Ams01
90000;15;187;1;39;20150819;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;300;52.378;4.8942;14.48;Ams01
90048;15;187;1;39;20150819;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;400;52.378;4.8942;14.81;Ams01
90096;15;187;1;39;20150819;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;500;52.378;4.8942;15.12;Ams01
90144;15;187;1;39;20150819;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;600;52.378;4.8942;15.95;Ams01
90192;15;187;1;39;20150819;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;700;52.378;4.8942;17.58;Ams01
90240;15;187;1;39;20150819;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;800;52.378;4.8942;18.34;Ams01
90288;15;187;1;39;20150819;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;900;52.378;4.8942;19.42;Ams01
90336;15;187;1;39;20150819;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1000;52.378;4.8942;20.41;Ams01
90384;15;187;1;39;20150819;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1100;52.378;4.8942;20.86;Ams01
90432;15;187;1;39;20150819;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1200;52.378;4.8942;21.48;Ams01
90480;15;187;1;39;20150819;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1300;52.378;4.8942;21.52;Ams01
90528;15;187;1;39;20150819;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1400;52.378;4.8942;20.93;Ams01
90576;15;187;1;39;20150819;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1500;52.378;4.8942;20.99;Ams01
90624;15;187;1;39;20150819;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1600;52.378;4.8942;20.74;Ams01
90672;15;187;1;39;20150819;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1700;52.378;4.8942;20.39;Ams01
90720;15;187;1;39;20150819;1800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1800;52.378;4.8942;19.77;Ams01
90768;15;187;1;39;20150819;1900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;1900;52.378;4.8942;18.97;Ams01
90816;15;187;1;39;20150819;2000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;2000;52.378;4.8942;18.28;Ams01
90864;15;187;1;39;20150819;2100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;2100;52.378;4.8942;17.8;Ams01
90912;15;187;1;39;20150819;2200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;2200;52.378;4.8942;17.31;Ams01
90960;15;187;1;39;20150819;2300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150819;2300;52.378;4.8942;16.9;Ams01
91008;15;187;1;39;20150820;0;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;0;52.378;4.8942;16.32;Ams01
91056;15;187;1;39;20150820;100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;100;52.378;4.8942;16.12;Ams01
91104;15;187;1;39;20150820;200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;200;52.378;4.8942;16.27;Ams01
91152;15;187;1;39;20150820;300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;300;52.378;4.8942;15.71;Ams01
91200;15;187;1;39;20150820;400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;400;52.378;4.8942;15.57;Ams01
91248;15;187;1;39;20150820;500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;500;52.378;4.8942;16.49;Ams01
91296;15;187;1;39;20150820;600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;600;52.378;4.8942;18.35;Ams01
91344;15;187;1;39;20150820;700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;700;52.378;4.8942;19.85;Ams01
91392;15;187;1;39;20150820;800;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;800;52.378;4.8942;22.11;Ams01
91440;15;187;1;39;20150820;900;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;900;52.378;4.8942;23.83;Ams01
91488;15;187;1;39;20150820;1000;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1000;52.378;4.8942;23.8;Ams01
91536;15;187;1;39;20150820;1100;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1100;52.378;4.8942;24.06;Ams01
91584;15;187;1;39;20150820;1200;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1200;52.378;4.8942;24.7;Ams01
91632;15;187;1;39;20150820;1300;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1300;52.378;4.8942;24.73;Ams01
91680;15;187;1;39;20150820;1400;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1400;52.378;4.8942;24.66;Ams01
91728;15;187;1;39;20150820;1500;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1500;52.378;4.8942;23.9;Ams01
91776;15;187;1;39;20150820;1600;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1600;52.378;4.8942;22.0;Ams01
91824;15;187;1;39;20150820;1700;4;#NOME?;15;187;iCH_WUR;17;16001;2;264;1247;xxxx;sfc;20150820;1700;52.378;4.8942;21.27;Ams01
